Year,ID,State,Count_Breweries
1633,36,New York,4
1634,36,New York,1
1635,36,New York,1
1636,36,New York,1
1637,26,Michigan,1
1637,36,New York,1
1638,09,Connecticut,1
1638,36,New York,1
1639,44,Rhode Island,1
1640,33,New Hampshire,1
1641,26,Michigan,1
1642,36,New York,1
1643,36,New York,1
1644,36,New York,1
1645,36,New York,14
1646,36,New York,14
1647,36,New York,16
1648,34,New Jersey,1
1648,36,New York,14
1649,36,New York,15
1650,36,New York,19
1651,36,New York,15
1652,36,New York,15
1653,36,New York,16
1654,36,New York,16
1655,36,New York,17
1656,36,New York,16
1657,36,New York,16
1658,36,New York,16
1659,36,New York,16
1660,36,New York,16
1661,36,New York,15
1662,36,New York,15
1663,36,New York,15
1664,36,New York,15
1665,36,New York,16
1666,36,New York,15
1667,36,New York,15
1668,36,New York,15
1669,36,New York,15
1670,33,New Hampshire,1
1670,36,New York,15
1671,36,New York,4
1672,36,New York,4
1673,36,New York,4
1674,36,New York,4
1675,36,New York,4
1676,36,New York,3
1677,36,New York,3
1678,36,New York,3
1679,36,New York,3
1680,36,New York,3
1681,36,New York,3
1682,36,New York,3
1683,36,New York,3
1683,42,Pennsylvania,1
1684,36,New York,3
1685,36,New York,2
1685,42,Pennsylvania,1
1686,36,New York,2
1686,42,Pennsylvania,1
1687,36,New York,2
1687,42,Pennsylvania,2
1688,36,New York,2
1688,42,Pennsylvania,2
1689,36,New York,2
1689,42,Pennsylvania,2
1690,36,New York,2
1690,42,Pennsylvania,2
1691,36,New York,2
1691,42,Pennsylvania,2
1692,36,New York,2
1692,42,Pennsylvania,2
1693,36,New York,2
1693,42,Pennsylvania,2
1694,36,New York,2
1694,42,Pennsylvania,2
1695,36,New York,3
1695,42,Pennsylvania,2
1696,36,New York,1
1696,42,Pennsylvania,2
1697,36,New York,1
1697,42,Pennsylvania,2
1698,36,New York,2
1698,42,Pennsylvania,2
1699,36,New York,1
1699,42,Pennsylvania,2
1700,36,New York,2
1700,42,Pennsylvania,2
1701,36,New York,1
1701,42,Pennsylvania,1
1702,36,New York,3
1702,42,Pennsylvania,1
1703,25,Massachusetts,1
1703,36,New York,1
1703,42,Pennsylvania,1
1704,25,Massachusetts,1
1704,36,New York,1
1704,42,Pennsylvania,1
1705,25,Massachusetts,1
1705,36,New York,1
1705,42,Pennsylvania,1
1706,25,Massachusetts,1
1706,36,New York,1
1706,42,Pennsylvania,1
1707,25,Massachusetts,1
1707,36,New York,1
1707,42,Pennsylvania,1
1708,25,Massachusetts,1
1708,42,Pennsylvania,1
1709,25,Massachusetts,1
1709,42,Pennsylvania,1
1710,25,Massachusetts,1
1710,42,Pennsylvania,1
1711,25,Massachusetts,1
1711,42,Pennsylvania,1
1712,25,Massachusetts,1
1712,42,Pennsylvania,1
1713,25,Massachusetts,1
1713,42,Pennsylvania,1
1714,25,Massachusetts,1
1714,42,Pennsylvania,1
1715,25,Massachusetts,1
1715,42,Pennsylvania,1
1716,25,Massachusetts,1
1716,42,Pennsylvania,1
1717,36,New York,1
1717,42,Pennsylvania,1
1718,36,New York,1
1718,42,Pennsylvania,1
1719,36,New York,1
1719,42,Pennsylvania,1
1720,36,New York,1
1720,42,Pennsylvania,1
1721,36,New York,2
1721,42,Pennsylvania,1
1722,36,New York,1
1722,42,Pennsylvania,1
1723,36,New York,1
1723,42,Pennsylvania,1
1724,36,New York,3
1724,42,Pennsylvania,1
1725,36,New York,1
1725,42,Pennsylvania,1
1726,36,New York,1
1726,42,Pennsylvania,1
1727,36,New York,2
1727,42,Pennsylvania,1
1728,36,New York,1
1728,42,Pennsylvania,1
1729,36,New York,1
1729,42,Pennsylvania,1
1730,36,New York,1
1730,42,Pennsylvania,1
1731,36,New York,1
1731,42,Pennsylvania,1
1732,36,New York,2
1732,42,Pennsylvania,1
1733,36,New York,1
1733,42,Pennsylvania,1
1734,42,Pennsylvania,1
1735,42,Pennsylvania,1
1736,42,Pennsylvania,1
1737,42,Pennsylvania,1
1738,42,Pennsylvania,1
1739,42,Pennsylvania,1
1740,36,New York,1
1740,42,Pennsylvania,1
1741,42,Pennsylvania,1
1742,42,Pennsylvania,1
1743,42,Pennsylvania,1
1744,42,Pennsylvania,1
1745,42,Pennsylvania,1
1746,25,Massachusetts,2
1746,42,Pennsylvania,1
1747,25,Massachusetts,1
1747,42,Pennsylvania,1
1748,25,Massachusetts,2
1748,42,Pennsylvania,1
1749,25,Massachusetts,3
1749,42,Pennsylvania,2
1750,25,Massachusetts,3
1750,42,Pennsylvania,1
1751,25,Massachusetts,3
1751,42,Pennsylvania,1
1752,25,Massachusetts,3
1752,42,Pennsylvania,1
1753,25,Massachusetts,3
1753,36,New York,1
1753,42,Pennsylvania,1
1754,25,Massachusetts,3
1754,36,New York,1
1754,42,Pennsylvania,1
1755,25,Massachusetts,3
1755,36,New York,1
1755,42,Pennsylvania,1
1756,25,Massachusetts,3
1756,42,Pennsylvania,1
1757,25,Massachusetts,3
1757,42,Pennsylvania,1
1758,25,Massachusetts,4
1758,36,New York,1
1758,42,Pennsylvania,1
1759,25,Massachusetts,4
1759,36,New York,1
1759,42,Pennsylvania,1
1760,25,Massachusetts,4
1760,36,New York,1
1760,42,Pennsylvania,1
1761,25,Massachusetts,5
1761,36,New York,3
1761,42,Pennsylvania,1
1762,25,Massachusetts,5
1762,36,New York,1
1762,42,Pennsylvania,1
1763,25,Massachusetts,5
1763,42,Pennsylvania,2
1764,25,Massachusetts,6
1764,42,Pennsylvania,2
1765,18,Indiana,1
1765,25,Massachusetts,6
1765,42,Pennsylvania,2
1766,25,Massachusetts,6
1766,42,Pennsylvania,2
1767,25,Massachusetts,4
1767,42,Pennsylvania,2
1768,25,Massachusetts,4
1768,42,Pennsylvania,2
1769,25,Massachusetts,4
1769,36,New York,1
1769,42,Pennsylvania,2
1770,25,Massachusetts,4
1770,42,Pennsylvania,2
1771,25,Massachusetts,4
1771,33,New Hampshire,1
1771,42,Pennsylvania,2
1772,25,Massachusetts,5
1772,42,Pennsylvania,3
1773,25,Massachusetts,4
1773,42,Pennsylvania,3
1774,25,Massachusetts,4
1774,42,Pennsylvania,4
1775,25,Massachusetts,4
1775,42,Pennsylvania,4
1776,25,Massachusetts,4
1776,42,Pennsylvania,4
1777,25,Massachusetts,4
1777,42,Pennsylvania,4
1778,25,Massachusetts,4
1778,42,Pennsylvania,4
1779,25,Massachusetts,6
1779,42,Pennsylvania,4
1780,25,Massachusetts,5
1780,42,Pennsylvania,6
1781,25,Massachusetts,5
1781,42,Pennsylvania,6
1782,25,Massachusetts,5
1782,42,Pennsylvania,6
1783,25,Massachusetts,6
1783,36,New York,1
1783,42,Pennsylvania,7
1784,25,Massachusetts,5
1784,42,Pennsylvania,11
1785,25,Massachusetts,5
1785,42,Pennsylvania,14
1786,25,Massachusetts,5
1786,36,New York,2
1786,42,Pennsylvania,12
1787,25,Massachusetts,5
1787,36,New York,1
1787,42,Pennsylvania,12
1788,25,Massachusetts,5
1788,36,New York,1
1788,42,Pennsylvania,12
1789,25,Massachusetts,5
1789,36,New York,1
1789,42,Pennsylvania,13
1790,25,Massachusetts,4
1790,36,New York,1
1790,42,Pennsylvania,15
1791,25,Massachusetts,4
1791,36,New York,1
1791,42,Pennsylvania,15
1792,25,Massachusetts,5
1792,36,New York,2
1792,42,Pennsylvania,16
1793,25,Massachusetts,3
1793,36,New York,2
1793,42,Pennsylvania,16
1794,25,Massachusetts,3
1794,36,New York,2
1794,42,Pennsylvania,14
1795,25,Massachusetts,3
1795,36,New York,2
1795,42,Pennsylvania,15
1796,25,Massachusetts,4
1796,36,New York,3
1796,42,Pennsylvania,15
1797,25,Massachusetts,2
1797,36,New York,4
1797,42,Pennsylvania,15
1798,09,Connecticut,1
1798,25,Massachusetts,2
1798,36,New York,4
1798,42,Pennsylvania,15
1799,09,Connecticut,1
1799,25,Massachusetts,2
1799,36,New York,4
1799,42,Pennsylvania,16
1800,09,Connecticut,1
1800,25,Massachusetts,6
1800,26,Michigan,1
1800,36,New York,4
1800,42,Pennsylvania,16
1801,09,Connecticut,1
1801,25,Massachusetts,5
1801,36,New York,4
1801,42,Pennsylvania,16
1802,09,Connecticut,1
1802,25,Massachusetts,6
1802,36,New York,4
1802,42,Pennsylvania,17
1803,09,Connecticut,1
1803,25,Massachusetts,5
1803,36,New York,4
1803,42,Pennsylvania,17
1804,09,Connecticut,1
1804,25,Massachusetts,6
1804,36,New York,6
1804,42,Pennsylvania,23
1805,25,Massachusetts,7
1805,34,New Jersey,1
1805,36,New York,5
1805,42,Pennsylvania,26
1806,25,Massachusetts,7
1806,34,New Jersey,1
1806,36,New York,6
1806,42,Pennsylvania,26
1807,25,Massachusetts,7
1807,34,New Jersey,1
1807,36,New York,6
1807,42,Pennsylvania,24
1808,25,Massachusetts,8
1808,34,New Jersey,1
1808,36,New York,6
1808,42,Pennsylvania,23
1809,25,Massachusetts,8
1809,29,Missouri,1
1809,34,New Jersey,1
1809,36,New York,7
1809,42,Pennsylvania,24
1810,25,Massachusetts,9
1810,29,Missouri,2
1810,34,New Jersey,1
1810,36,New York,8
1810,42,Pennsylvania,24
1811,25,Massachusetts,8
1811,29,Missouri,2
1811,34,New Jersey,1
1811,36,New York,7
1811,39,Ohio,1
1811,42,Pennsylvania,20
1812,25,Massachusetts,8
1812,29,Missouri,1
1812,34,New Jersey,1
1812,36,New York,7
1812,39,Ohio,1
1812,42,Pennsylvania,20
1813,25,Massachusetts,8
1813,34,New Jersey,1
1813,36,New York,7
1813,39,Ohio,2
1813,42,Pennsylvania,19
1814,25,Massachusetts,8
1814,34,New Jersey,1
1814,36,New York,7
1814,39,Ohio,2
1814,42,Pennsylvania,20
1815,25,Massachusetts,8
1815,34,New Jersey,1
1815,36,New York,7
1815,39,Ohio,2
1815,42,Pennsylvania,23
1816,25,Massachusetts,6
1816,34,New Jersey,1
1816,36,New York,7
1816,39,Ohio,2
1816,42,Pennsylvania,21
1817,25,Massachusetts,6
1817,29,Missouri,1
1817,34,New Jersey,1
1817,36,New York,7
1817,39,Ohio,2
1817,42,Pennsylvania,17
1818,25,Massachusetts,5
1818,29,Missouri,1
1818,34,New Jersey,1
1818,36,New York,7
1818,39,Ohio,1
1818,42,Pennsylvania,18
1819,25,Massachusetts,5
1819,29,Missouri,1
1819,34,New Jersey,1
1819,36,New York,9
1819,39,Ohio,4
1819,42,Pennsylvania,18
1820,25,Massachusetts,4
1820,29,Missouri,1
1820,33,New Hampshire,1
1820,34,New Jersey,1
1820,36,New York,10
1820,39,Ohio,4
1820,42,Pennsylvania,17
1821,25,Massachusetts,4
1821,26,Michigan,1
1821,29,Missouri,1
1821,34,New Jersey,1
1821,36,New York,10
1821,39,Ohio,4
1821,42,Pennsylvania,17
1822,25,Massachusetts,4
1822,26,Michigan,1
1822,29,Missouri,1
1822,34,New Jersey,1
1822,36,New York,11
1822,39,Ohio,4
1822,42,Pennsylvania,17
1822,54,West Virginia,1
1823,19,Iowa,1
1823,25,Massachusetts,4
1823,26,Michigan,1
1823,29,Missouri,1
1823,34,New Jersey,1
1823,36,New York,12
1823,39,Ohio,4
1823,42,Pennsylvania,18
1823,54,West Virginia,1
1824,19,Iowa,1
1824,25,Massachusetts,4
1824,26,Michigan,1
1824,29,Missouri,1
1824,34,New Jersey,1
1824,36,New York,13
1824,39,Ohio,4
1824,42,Pennsylvania,19
1824,54,West Virginia,1
1825,19,Iowa,1
1825,25,Massachusetts,4
1825,26,Michigan,1
1825,29,Missouri,2
1825,34,New Jersey,1
1825,36,New York,15
1825,39,Ohio,5
1825,42,Pennsylvania,19
1825,54,West Virginia,1
1826,19,Iowa,1
1826,25,Massachusetts,4
1826,26,Michigan,1
1826,29,Missouri,2
1826,34,New Jersey,1
1826,36,New York,15
1826,39,Ohio,4
1826,42,Pennsylvania,20
1826,54,West Virginia,1
1827,19,Iowa,1
1827,25,Massachusetts,4
1827,26,Michigan,1
1827,29,Missouri,2
1827,34,New Jersey,1
1827,36,New York,14
1827,39,Ohio,4
1827,42,Pennsylvania,18
1827,54,West Virginia,1
1828,19,Iowa,1
1828,25,Massachusetts,2
1828,26,Michigan,2
1828,29,Missouri,2
1828,34,New Jersey,1
1828,36,New York,14
1828,39,Ohio,5
1828,42,Pennsylvania,18
1828,54,West Virginia,1
1829,19,Iowa,1
1829,25,Massachusetts,3
1829,26,Michigan,2
1829,29,Missouri,2
1829,34,New Jersey,1
1829,36,New York,14
1829,39,Ohio,5
1829,42,Pennsylvania,18
1829,54,West Virginia,1
1830,19,Iowa,1
1830,25,Massachusetts,3
1830,26,Michigan,2
1830,29,Missouri,1
1830,34,New Jersey,1
1830,36,New York,19
1830,39,Ohio,6
1830,42,Pennsylvania,18
1830,54,West Virginia,1
1831,19,Iowa,1
1831,25,Massachusetts,3
1831,26,Michigan,2
1831,29,Missouri,2
1831,34,New Jersey,1
1831,36,New York,18
1831,39,Ohio,7
1831,42,Pennsylvania,18
1831,54,West Virginia,1
1832,19,Iowa,1
1832,25,Massachusetts,3
1832,26,Michigan,2
1832,29,Missouri,2
1832,34,New Jersey,1
1832,36,New York,20
1832,39,Ohio,9
1832,42,Pennsylvania,18
1832,54,West Virginia,1
1833,18,Indiana,1
1833,19,Iowa,1
1833,25,Massachusetts,5
1833,26,Michigan,2
1833,29,Missouri,2
1833,34,New Jersey,1
1833,36,New York,20
1833,39,Ohio,9
1833,42,Pennsylvania,17
1833,54,West Virginia,1
1834,18,Indiana,1
1834,19,Iowa,2
1834,25,Massachusetts,5
1834,26,Michigan,2
1834,29,Missouri,3
1834,34,New Jersey,1
1834,36,New York,22
1834,39,Ohio,9
1834,42,Pennsylvania,17
1834,54,West Virginia,1
1835,18,Indiana,1
1835,19,Iowa,2
1835,25,Massachusetts,5
1835,26,Michigan,2
1835,29,Missouri,4
1835,34,New Jersey,1
1835,36,New York,23
1835,39,Ohio,9
1835,42,Pennsylvania,18
1835,44,Rhode Island,1
1835,54,West Virginia,1
1836,18,Indiana,1
1836,19,Iowa,3
1836,25,Massachusetts,4
1836,26,Michigan,2
1836,29,Missouri,4
1836,34,New Jersey,1
1836,36,New York,21
1836,39,Ohio,13
1836,42,Pennsylvania,21
1836,44,Rhode Island,1
1836,54,West Virginia,1
1837,18,Indiana,1
1837,19,Iowa,4
1837,25,Massachusetts,4
1837,26,Michigan,2
1837,29,Missouri,4
1837,34,New Jersey,1
1837,36,New York,22
1837,39,Ohio,13
1837,42,Pennsylvania,22
1837,44,Rhode Island,1
1837,54,West Virginia,1
1838,18,Indiana,1
1838,19,Iowa,4
1838,25,Massachusetts,5
1838,26,Michigan,2
1838,29,Missouri,6
1838,34,New Jersey,1
1838,36,New York,21
1838,39,Ohio,13
1838,42,Pennsylvania,20
1838,44,Rhode Island,1
1838,54,West Virginia,1
1839,18,Indiana,1
1839,19,Iowa,4
1839,25,Massachusetts,5
1839,26,Michigan,2
1839,29,Missouri,6
1839,34,New Jersey,1
1839,36,New York,21
1839,39,Ohio,13
1839,42,Pennsylvania,20
1839,44,Rhode Island,1
1839,54,West Virginia,1
1840,18,Indiana,4
1840,19,Iowa,4
1840,25,Massachusetts,8
1840,26,Michigan,2
1840,29,Missouri,5
1840,34,New Jersey,1
1840,36,New York,31
1840,39,Ohio,13
1840,42,Pennsylvania,23
1840,44,Rhode Island,1
1840,54,West Virginia,2
1840,55,Wisconsin,3
1841,18,Indiana,3
1841,19,Iowa,4
1841,25,Massachusetts,8
1841,26,Michigan,2
1841,29,Missouri,4
1841,34,New Jersey,1
1841,36,New York,28
1841,39,Ohio,13
1841,42,Pennsylvania,22
1841,44,Rhode Island,1
1841,54,West Virginia,2
1841,55,Wisconsin,4
1842,18,Indiana,5
1842,19,Iowa,3
1842,25,Massachusetts,9
1842,26,Michigan,2
1842,29,Missouri,5
1842,34,New Jersey,1
1842,36,New York,28
1842,39,Ohio,13
1842,42,Pennsylvania,25
1842,44,Rhode Island,1
1842,54,West Virginia,2
1842,55,Wisconsin,5
1843,18,Indiana,6
1843,19,Iowa,4
1843,25,Massachusetts,9
1843,26,Michigan,2
1843,29,Missouri,8
1843,34,New Jersey,1
1843,36,New York,27
1843,39,Ohio,14
1843,42,Pennsylvania,29
1843,44,Rhode Island,1
1843,54,West Virginia,2
1843,55,Wisconsin,6
1844,18,Indiana,5
1844,19,Iowa,4
1844,20,Kansas,1
1844,25,Massachusetts,9
1844,26,Michigan,2
1844,29,Missouri,11
1844,34,New Jersey,1
1844,36,New York,28
1844,39,Ohio,15
1844,42,Pennsylvania,31
1844,44,Rhode Island,1
1844,54,West Virginia,2
1844,55,Wisconsin,9
1845,18,Indiana,8
1845,19,Iowa,5
1845,20,Kansas,4
1845,25,Massachusetts,10
1845,26,Michigan,2
1845,27,Minnesota,1
1845,29,Missouri,15
1845,34,New Jersey,1
1845,36,New York,36
1845,39,Ohio,14
1845,42,Pennsylvania,36
1845,44,Rhode Island,1
1845,54,West Virginia,2
1845,55,Wisconsin,12
1846,18,Indiana,7
1846,19,Iowa,5
1846,20,Kansas,5
1846,25,Massachusetts,12
1846,26,Michigan,3
1846,27,Minnesota,1
1846,29,Missouri,12
1846,34,New Jersey,1
1846,36,New York,39
1846,39,Ohio,17
1846,42,Pennsylvania,36
1846,44,Rhode Island,1
1846,54,West Virginia,2
1846,55,Wisconsin,13
1847,18,Indiana,10
1847,19,Iowa,6
1847,20,Kansas,5
1847,25,Massachusetts,14
1847,26,Michigan,3
1847,27,Minnesota,1
1847,29,Missouri,13
1847,34,New Jersey,1
1847,36,New York,39
1847,39,Ohio,18
1847,42,Pennsylvania,38
1847,44,Rhode Island,1
1847,54,West Virginia,3
1847,55,Wisconsin,15
1848,18,Indiana,11
1848,19,Iowa,8
1848,20,Kansas,6
1848,25,Massachusetts,15
1848,26,Michigan,3
1848,27,Minnesota,1
1848,28,Mississippi,1
1848,29,Missouri,17
1848,34,New Jersey,1
1848,36,New York,40
1848,39,Ohio,19
1848,42,Pennsylvania,43
1848,44,Rhode Island,1
1848,54,West Virginia,3
1848,55,Wisconsin,19
1849,06,California,1
1849,18,Indiana,18
1849,19,Iowa,6
1849,20,Kansas,7
1849,25,Massachusetts,17
1849,26,Michigan,3
1849,27,Minnesota,1
1849,28,Mississippi,1
1849,29,Missouri,18
1849,34,New Jersey,1
1849,36,New York,44
1849,39,Ohio,21
1849,42,Pennsylvania,47
1849,44,Rhode Island,1
1849,54,West Virginia,3
1849,55,Wisconsin,24
1850,12,Florida,2
1850,18,Indiana,24
1850,19,Iowa,8
1850,20,Kansas,10
1850,23,Maine,1
1850,25,Massachusetts,18
1850,26,Michigan,5
1850,27,Minnesota,4
1850,28,Mississippi,4
1850,29,Missouri,20
1850,34,New Jersey,1
1850,36,New York,60
1850,39,Ohio,24
1850,42,Pennsylvania,54
1850,44,Rhode Island,1
1850,54,West Virginia,3
1850,55,Wisconsin,63
1851,06,California,1
1851,12,Florida,2
1851,18,Indiana,25
1851,19,Iowa,7
1851,20,Kansas,12
1851,23,Maine,1
1851,25,Massachusetts,18
1851,26,Michigan,5
1851,27,Minnesota,2
1851,28,Mississippi,3
1851,29,Missouri,23
1851,34,New Jersey,1
1851,36,New York,54
1851,39,Ohio,25
1851,42,Pennsylvania,55
1851,44,Rhode Island,1
1851,54,West Virginia,3
1851,55,Wisconsin,65
1852,06,California,3
1852,09,Connecticut,2
1852,12,Florida,2
1852,18,Indiana,26
1852,19,Iowa,9
1852,20,Kansas,16
1852,21,Kentucky,1
1852,23,Maine,1
1852,25,Massachusetts,22
1852,26,Michigan,5
1852,27,Minnesota,3
1852,28,Mississippi,3
1852,29,Missouri,27
1852,34,New Jersey,3
1852,36,New York,65
1852,39,Ohio,31
1852,41,Oregon,1
1852,42,Pennsylvania,60
1852,44,Rhode Island,1
1852,54,West Virginia,3
1852,55,Wisconsin,76
1853,06,California,3
1853,09,Connecticut,2
1853,12,Florida,2
1853,18,Indiana,27
1853,19,Iowa,11
1853,20,Kansas,18
1853,21,Kentucky,2
1853,23,Maine,1
1853,25,Massachusetts,28
1853,26,Michigan,5
1853,27,Minnesota,3
1853,28,Mississippi,5
1853,29,Missouri,29
1853,34,New Jersey,4
1853,36,New York,72
1853,39,Ohio,35
1853,41,Oregon,1
1853,42,Pennsylvania,69
1853,44,Rhode Island,1
1853,54,West Virginia,3
1853,55,Wisconsin,87
1854,06,California,5
1854,09,Connecticut,2
1854,12,Florida,2
1854,18,Indiana,30
1854,19,Iowa,12
1854,20,Kansas,18
1854,21,Kentucky,2
1854,23,Maine,1
1854,25,Massachusetts,28
1854,26,Michigan,5
1854,27,Minnesota,3
1854,28,Mississippi,6
1854,29,Missouri,31
1854,34,New Jersey,5
1854,36,New York,78
1854,39,Ohio,38
1854,41,Oregon,1
1854,42,Pennsylvania,76
1854,44,Rhode Island,1
1854,54,West Virginia,4
1854,55,Wisconsin,92
1855,06,California,8
1855,09,Connecticut,2
1855,12,Florida,2
1855,18,Indiana,37
1855,19,Iowa,14
1855,20,Kansas,25
1855,21,Kentucky,2
1855,23,Maine,1
1855,25,Massachusetts,28
1855,26,Michigan,5
1855,27,Minnesota,4
1855,28,Mississippi,10
1855,29,Missouri,31
1855,34,New Jersey,8
1855,36,New York,85
1855,39,Ohio,42
1855,41,Oregon,1
1855,42,Pennsylvania,83
1855,44,Rhode Island,1
1855,48,Texas,1
1855,53,Washington,1
1855,54,West Virginia,5
1855,55,Wisconsin,100
1856,06,California,12
1856,09,Connecticut,3
1856,12,Florida,2
1856,18,Indiana,39
1856,19,Iowa,14
1856,20,Kansas,29
1856,21,Kentucky,2
1856,23,Maine,1
1856,25,Massachusetts,31
1856,26,Michigan,5
1856,27,Minnesota,6
1856,28,Mississippi,14
1856,29,Missouri,32
1856,33,New Hampshire,1
1856,34,New Jersey,8
1856,36,New York,89
1856,39,Ohio,52
1856,41,Oregon,1
1856,42,Pennsylvania,87
1856,44,Rhode Island,1
1856,48,Texas,1
1856,53,Washington,2
1856,54,West Virginia,5
1856,55,Wisconsin,100
1857,06,California,12
1857,09,Connecticut,3
1857,12,Florida,2
1857,18,Indiana,40
1857,19,Iowa,15
1857,20,Kansas,37
1857,21,Kentucky,3
1857,23,Maine,1
1857,25,Massachusetts,32
1857,26,Michigan,6
1857,27,Minnesota,8
1857,28,Mississippi,17
1857,29,Missouri,42
1857,33,New Hampshire,1
1857,34,New Jersey,10
1857,36,New York,102
1857,39,Ohio,59
1857,41,Oregon,1
1857,42,Pennsylvania,95
1857,44,Rhode Island,1
1857,48,Texas,1
1857,53,Washington,2
1857,54,West Virginia,5
1857,55,Wisconsin,109
1858,06,California,15
1858,09,Connecticut,3
1858,12,Florida,2
1858,18,Indiana,54
1858,19,Iowa,15
1858,20,Kansas,42
1858,21,Kentucky,5
1858,22,Louisiana,1
1858,23,Maine,1
1858,25,Massachusetts,34
1858,26,Michigan,6
1858,27,Minnesota,8
1858,28,Mississippi,17
1858,29,Missouri,44
1858,33,New Hampshire,3
1858,34,New Jersey,11
1858,36,New York,105
1858,39,Ohio,61
1858,41,Oregon,1
1858,42,Pennsylvania,97
1858,44,Rhode Island,1
1858,48,Texas,1
1858,53,Washington,2
1858,54,West Virginia,5
1858,55,Wisconsin,122
1859,06,California,17
1859,08,Colorado,1
1859,09,Connecticut,4
1859,10,Delaware,1
1859,12,Florida,2
1859,18,Indiana,60
1859,19,Iowa,18
1859,20,Kansas,48
1859,21,Kentucky,5
1859,22,Louisiana,1
1859,23,Maine,1
1859,25,Massachusetts,39
1859,26,Michigan,6
1859,27,Minnesota,10
1859,28,Mississippi,17
1859,29,Missouri,45
1859,31,Nebraska,2
1859,33,New Hampshire,3
1859,34,New Jersey,14
1859,36,New York,111
1859,39,Ohio,65
1859,41,Oregon,1
1859,42,Pennsylvania,115
1859,44,Rhode Island,1
1859,47,Tennessee,3
1859,48,Texas,1
1859,53,Washington,2
1859,54,West Virginia,5
1859,55,Wisconsin,126
1860,06,California,18
1860,08,Colorado,1
1860,09,Connecticut,5
1860,10,Delaware,1
1860,12,Florida,2
1860,18,Indiana,68
1860,19,Iowa,21
1860,20,Kansas,51
1860,21,Kentucky,5
1860,22,Louisiana,2
1860,23,Maine,1
1860,25,Massachusetts,41
1860,26,Michigan,7
1860,27,Minnesota,17
1860,28,Mississippi,19
1860,29,Missouri,47
1860,31,Nebraska,2
1860,32,Nevada,1
1860,33,New Hampshire,3
1860,34,New Jersey,16
1860,36,New York,121
1860,39,Ohio,75
1860,41,Oregon,1
1860,42,Pennsylvania,128
1860,44,Rhode Island,1
1860,46,South Dakota,1
1860,47,Tennessee,3
1860,48,Texas,2
1860,53,Washington,2
1860,54,West Virginia,6
1860,55,Wisconsin,135
1861,06,California,19
1861,08,Colorado,1
1861,09,Connecticut,5
1861,10,Delaware,1
1861,12,Florida,2
1861,18,Indiana,67
1861,19,Iowa,21
1861,20,Kansas,47
1861,21,Kentucky,5
1861,22,Louisiana,4
1861,23,Maine,1
1861,25,Massachusetts,36
1861,26,Michigan,8
1861,27,Minnesota,18
1861,28,Mississippi,20
1861,29,Missouri,39
1861,31,Nebraska,3
1861,32,Nevada,1
1861,33,New Hampshire,3
1861,34,New Jersey,16
1861,36,New York,126
1861,39,Ohio,80
1861,41,Oregon,1
1861,42,Pennsylvania,118
1861,44,Rhode Island,1
1861,46,South Dakota,1
1861,47,Tennessee,2
1861,48,Texas,2
1861,53,Washington,3
1861,54,West Virginia,6
1861,55,Wisconsin,127
1862,06,California,21
1862,08,Colorado,4
1862,09,Connecticut,7
1862,10,Delaware,1
1862,12,Florida,2
1862,17,Illinois,2
1862,18,Indiana,71
1862,19,Iowa,22
1862,20,Kansas,49
1862,21,Kentucky,6
1862,22,Louisiana,4
1862,23,Maine,1
1862,25,Massachusetts,40
1862,26,Michigan,8
1862,27,Minnesota,18
1862,28,Mississippi,21
1862,29,Missouri,38
1862,31,Nebraska,5
1862,32,Nevada,1
1862,33,New Hampshire,3
1862,34,New Jersey,17
1862,36,New York,126
1862,39,Ohio,80
1862,41,Oregon,2
1862,42,Pennsylvania,116
1862,44,Rhode Island,1
1862,46,South Dakota,1
1862,47,Tennessee,1
1862,48,Texas,2
1862,51,Virginia,3
1862,53,Washington,3
1862,54,West Virginia,6
1862,55,Wisconsin,133
1863,06,California,20
1863,08,Colorado,4
1863,09,Connecticut,7
1863,10,Delaware,1
1863,12,Florida,2
1863,17,Illinois,3
1863,18,Indiana,69
1863,19,Iowa,24
1863,20,Kansas,50
1863,21,Kentucky,6
1863,22,Louisiana,4
1863,23,Maine,1
1863,25,Massachusetts,42
1863,26,Michigan,8
1863,27,Minnesota,18
1863,28,Mississippi,23
1863,29,Missouri,41
1863,30,Montana,1
1863,31,Nebraska,7
1863,32,Nevada,2
1863,33,New Hampshire,3
1863,34,New Jersey,17
1863,36,New York,127
1863,39,Ohio,80
1863,41,Oregon,3
1863,42,Pennsylvania,125
1863,46,South Dakota,1
1863,47,Tennessee,1
1863,48,Texas,2
1863,51,Virginia,3
1863,53,Washington,3
1863,54,West Virginia,6
1863,55,Wisconsin,139
1864,06,California,20
1864,08,Colorado,6
1864,09,Connecticut,7
1864,10,Delaware,1
1864,12,Florida,3
1864,17,Illinois,3
1864,18,Indiana,74
1864,19,Iowa,24
1864,20,Kansas,50
1864,21,Kentucky,6
1864,22,Louisiana,4
1864,23,Maine,1
1864,25,Massachusetts,45
1864,26,Michigan,8
1864,27,Minnesota,20
1864,28,Mississippi,25
1864,29,Missouri,51
1864,30,Montana,2
1864,31,Nebraska,7
1864,32,Nevada,1
1864,33,New Hampshire,3
1864,34,New Jersey,17
1864,36,New York,133
1864,39,Ohio,77
1864,41,Oregon,3
1864,42,Pennsylvania,124
1864,46,South Dakota,1
1864,47,Tennessee,2
1864,48,Texas,2
1864,49,Utah,1
